lil kim,0,0,0,2,2,0,"not tonight, no time, magic stick, the jump off",1997,2003,male,
lil mo,0,0,0,0,1,0,superwoman pt ii,2001,2001,,
lil romeo,0,0,0,0,1,0,my baby,2001,2001,male,
lil wayne,0,0,0,0,4,6,"lollipop, got money, a milli, mrs officer, right above it, how to love, 6 foot 7 foot, she will, love me, believe me",2008,2014,male,African-American_male_rappers
linda ronstadt,0,5,2,0,0,0,"when will i be loved, youre no good, blue bayou, its so easy, ooo baby baby, how do i make you, hurt so bad",1975,1980,female,American_female_country_singers
linda ronstadt and aaron neville,0,0,0,1,0,0,dont know much,1990,1990,both,
linda ronstadt and james ingram,0,0,1,0,0,0,somewhere out there,1987,1987,,
lindsey buckingham,0,0,1,0,0,0,trouble,1982,1982,male,American_male_guitarists
linear,0,0,0,1,0,0,sending all my love,1990,1990,male,
linkin park,0,0,0,0,6,1,"in the end, numb, breaking the habit, what ive done, shadow of the day, new divide, burn it down",2002,2012,,
lionel richie,0,0,12,0,0,0,"you are, truly, my love, hello, all night long all night, stuck on you, running with the night, penny lover, say you say me, dancing on the ceiling, love will conquer all, ballerina girl",1983,1987,male,American_country_singers
lipps inc,0,0,1,0,0,0,funkytown,1980,1980,,
lisa lisa and cult jam,0,0,3,0,0,0,"all cried out, head to toe, lost in emotion",1986,1987,,
lisa loeb,0,0,0,1,0,0,i do,1998,1998,female,American_female_guitarists
lisa loeb and nine stories,0,0,0,1,0,0,stay i missed you,1994,1994,both,
lisa stansfield,0,0,0,1,0,0,all around the world,1990,1990,female,English_female_pop_singers
lita ford and ozzy osbourne,0,0,1,0,0,0,close my eyes forever,1989,1989,both,
little anthony and the imperials,1,0,0,0,0,0,take me back,1965,1965,,
little big town,0,0,0,0,0,2,"pontoon, girl crush",2012,2015,,
little river band,0,3,4,0,0,0,"reminiscing, lady, lonesome loser, cool change, take it easy on me, man on your mind, the other guy",1978,1983,,
ll cool j,0,0,0,5,2,0,"around the way girl, hey lover, loungin, doin it, father, luv u better, headsprung",1991,2004,male,African-American_male_rappers
lloyd,0,0,0,0,3,0,"southside, you, get it shawty",2004,2007,male,African-American_male_singers
lloyd banks,0,0,0,0,1,0,on fire,2004,2004,male,African-American_male_rappers
lmfao,0,0,0,0,0,4,"party rock anthem, sexy and i know it, sexy and i know it, party rock anthem",2011,2012,,
lobo,0,2,0,0,0,0,"me and you and a dog named boo, dont expect me to be your friend",1971,1973,male,American_male_singer-songwriters
loggins and messina,0,1,0,0,0,0,your mama dont dance,1973,1973,,
london symphony orchestra,0,1,0,0,0,0,star wars main title,1977,1977,both,
londonbeat,0,0,0,1,0,0,ive been thinking about you,1991,1991,,
lonestar,0,0,0,1,4,0,"amazed, amazed, what about now, im already there, my front porch looking in",1999,2003,male,
looking glass,0,1,0,0,0,0,brandy youre a fine girl,1972,1972,male,
lord david dundas,0,1,0,0,0,0,jeans on,1977,1977,male,English_male_singers
lord tariq and peter gunz,0,0,0,1,0,0,deja vu uptown baby,1998,1998,,
lorde,0,0,0,0,0,3,"royals, team, royals",2013,2014,female,New_Zealand_female_pop_singers
loreena mckennitt,0,0,0,1,0,0,the mummers dance,1998,1998,female,Canadian_female_singers
los bravos,1,0,0,0,0,0,black is black,1966,1966,male,
los del r'io,0,0,0,3,0,0,"macarena bayside boys mix, macarena, macarena bayside boys mix",1996,1997,,
los lobos,0,0,1,0,0,0,la bamba,1987,1987,,
los lonely boys,0,0,0,0,1,0,heaven,2004,2004,,
lou bega,0,0,0,1,0,0,mambo no 5,1999,1999,male,
lou christie,2,0,0,0,0,0,"lightnin strikes, im gonna make you mine",1966,1969,,
lou gramm,0,0,1,1,0,0,"midnight blue, just between you and me",1987,1990,male,American_male_singer-songwriters
lou rawls,2,1,0,0,0,0,"love is a hurtin thing, your good thing is about to end, youll never find another love like mine",1966,1976,male,American_male_singers
love and rockets,0,0,1,0,0,0,so alive,1989,1989,female,
love unlimited,0,1,0,0,0,0,walkin in the rain with the one i love,1972,1972,,
love unlimited orchestra,0,1,0,0,0,0,loves theme,1974,1974,,
loverboy,0,0,2,0,0,0,"working for the weekend, hot girls in love",1982,1983,,
lovin spoonful,1,0,0,0,0,0,summer in the city,1966,1966,male,
lsg,0,0,0,1,0,0,my body,1998,1998,,
ltd,0,1,0,0,0,0,every time i turn around back in love again,1978,1978,,
ludacris,0,0,0,0,12,2,"southern hospitality, move bitch, rollout my business, stand up, splash waterfalls, stand up, pimpin all over the world, get back, number one spot, money maker, runaway love, money maker, how low, my chick bad",2001,2010,male,African-American_male_rappers
luke,0,0,0,1,0,0,raise the roof,1998,1998,,
luke bryan,0,0,0,0,0,7,"country girl shake it for me, drunk on you, i dont want this night to end, crash my party, thats my kind of night, play it again, kick the dust up",2011,2015,male,American_country_singers
lulu,1,0,0,0,0,0,to sir with love,1967,1967,,
lumidee,0,0,0,0,1,0,never leave you uh oooh uh oooh,2003,2003,female,American_female_singers
luniz,0,0,0,1,0,0,i got 5 on it,1995,1995,,
lupe fiasco,0,0,0,0,1,1,"superstar, the show goes on",2008,2011,male,African-American_male_rappers
luscious jackson,0,0,0,1,0,0,naked eye,1997,1997,,
luther ingram,0,1,0,0,0,0,if loving you is wrong i dont want to be right,1972,1972,male,American_male_singers
luther vandross,0,0,0,2,0,0,"here and now, power of lovelove power",1990,1991,male,African-American_male_singers
luther vandross and janet jackson,0,0,0,1,0,0,the best things in life are free,1992,1992,,
luther vandross and mariah carey,0,0,0,1,0,0,endless love,1994,1994,,
lynn anderson,0,1,0,0,0,0,rose garden,1971,1971,female,American_female_country_singers
lynyrd skynyrd,0,1,0,0,0,0,whats your name,1978,1978,,
m,0,0,1,0,0,0,pop muzik,1980,1980,,
m'ya,0,0,0,0,3,0,"case of the ex, case of the ex, my love is likewo",2000,2003,,
m'ya and sisqo,0,0,0,1,0,0,its all about me,1998,1998,female,
"m""otley cr""ue",0,0,0,1,0,0,without you,1990,1990,,
mac and katie kissoon,0,1,0,0,0,0,chirpy chirpy cheep cheep,1971,1971,both,
mac davis,0,2,0,0,0,0,"baby dont get hooked on me, one hell of a woman",1972,1974,male,American_country_singers
macklemore  ryan lewis,0,0,0,0,0,1,white walls,2014,2014,,
macklemore and ryan lewis,0,0,0,0,0,4,"thrift shop, cant hold us, same love, downtown",2013,2015,,
macy gray,0,0,0,0,1,0,i try,2000,2000,female,African-American_female_singer-songwriters
madness,0,0,1,0,0,0,our house,1983,1983,,
madonna,0,0,18,14,4,0,"borderline, lucky star, holiday, like a virgin, crazy for you, material girl, angel, dress you up, papa dont preach, live to tell, true blue, open your heart, whos that girl, causing a commotion, la isla bonita, like a prayer, express yourself, cherish, vogue, justify my love, this used to be my playground, deeper and deeper, rain, ill remember, secret, take a bow, secret, youll see, dont cry for me argentina, you must love me, frozen, ray of light, music, dont tell me, hung up, 4 minutes",1984,2008,female,American_female_pop_singers
magic,0,0,0,0,0,1,rude,2014,2014,male,African-American_male_rappers
major harris,0,1,0,0,0,0,love wont let me wait,1975,1975,male,African-American_male_singers
major lazer and dj snake,0,0,0,0,0,1,lean on,2015,2015,,
mama cass elliot,1,0,0,0,0,0,its getting better,1969,1969,,
manfred mann,1,0,0,0,0,0,the mighty quinn,1968,1968,male,
manfred manns earth band,0,1,0,0,0,0,blinded by the light,1977,1977,male,
marc anthony,0,0,0,1,2,0,"i need to know, you sang to me, i need to know",1999,2000,male,American_male_singers
marcy playground,0,0,0,1,0,0,sex and candy,1998,1998,,
maria muldaur,0,1,0,0,0,0,midnight at the oasis,1974,1974,female,American_female_singers
mariah carey,0,0,0,20,8,1,"vision of love, love takes time, someday, emotions, i dont wanna cry, love takes time, ill be there, cant let go, make it happen, dreamlover, hero, without you  never forget you, anytime you need a friend, fantasy, always be my baby, fantasy, honey, my all, heartbreaker, i still believe, thank god i found you, loverboy, we belong together, shake it off, its like that, dont forget about us, touch my body, obsessed, beautiful",1990,2013,female,African-American_female_singer-songwriters
mariah carey and boyz ii men,0,0,0,1,0,0,one sweet day,1996,1996,,
marilyn mccoo  billy davis jr,0,1,0,0,0,0,you dont have to be a star to be in my show,1977,1977,,
mario,0,0,0,0,3,0,"just a friend 2002, let me love you, break up",2002,2009,,
mario winans,0,0,0,0,1,0,i dont wanna know,2004,2004,male,African-American_male_singers
mark chesnutt,0,0,0,1,0,0,i dont want to miss a thing,1999,1999,male,American_country_singers
mark lindsay,0,1,0,0,0,0,arizona,1970,1970,male,American_male_singer-songwriters
mark morrison,0,0,0,1,0,0,return of the mack,1997,1997,male,English_male_singers
mark ronson,0,0,0,0,0,1,uptown funk,2015,2015,male,English_male_singers
mark wills,0,0,0,0,1,0,19 somethin,2003,2003,male,American_country_singers
marky mark and the funky bunch,0,0,0,2,0,0,"good vibrations, wildside",1991,1992,,
marmalade,0,1,0,0,0,0,reflections of my life,1970,1970,,
maroon 5,0,0,0,0,4,12,"this love, she will be loved, she will be loved, makes me wonder, misery, moves like jagger, payphone, one more night, moves like jagger, daylight, one more night, love somebody, maps, animals, sugar, animals",2004,2015,,
martha and the vandellas,2,0,0,0,0,0,"nowhere to run, jimmy mack",1965,1967,,
martika,0,0,1,0,0,0,toy soldiers,1989,1989,female,American_female_singers
martin garrix,0,0,0,0,0,1,animals,2014,2014,,
martin page,0,0,0,1,0,0,in the house of stone and light,1995,1995,male,English_male_singers
marty balin,0,0,1,0,0,0,hearts,1981,1981,male,American_male_singers
marvin gaye,5,4,1,0,0,0,"ill be doggone, how sweet it is to be loved by you, too busy thinking about my baby, thats the way love is, i heard it through the grapevine, whats going on, mercy mercy me the ecology, lets get it on, got to give it up, sexual healing",1965,1983,male,American_male_singer-songwriters
marvin gaye  tammi terrell,4,0,0,0,0,0,"your precious love, aint no mountain high enough, aint nothing like the real thing, youre all i need to get by",1967,1968,,
marvin hamlisch,0,1,0,0,0,0,the entertainer,1974,1974,,
mary hopkin,1,0,0,0,0,0,those were the days,1968,1968,,
mary j blige,0,0,0,3,6,0,"real love, real love, not gon cry, family affair, family affair, rainy dayz, no more drama, be without you, just fine",1992,2008,,
mary jane girls,0,0,1,0,0,0,in my house,1985,1985,,
mary macgregor,0,1,0,0,0,0,torn between two lovers,1977,1977,female,American_female_country_singers
mary mary,0,0,0,0,1,0,shackles praise you,2000,2000,,
mase,0,0,0,3,0,0,"what you want, feel so good, lookin at me",1998,1998,male,African-American_male_rappers
mason williams,1,0,0,0,0,0,classical gas,1968,1968,male,American_male_guitarists
master p,0,0,0,2,0,0,"make em say uhh, i got the hook up",1998,1998,male,African-American_male_rappers
matchbox 20,0,0,0,1,0,0,back 2 good,1999,1999,,
matchbox twenty,0,0,0,0,3,0,"bent, if youre gone, unwell",2000,2003,,
matthew wilder,0,0,1,0,0,0,break my stride,1984,1984,male,American_male_singer-songwriters
matthews southern comfort,0,1,0,0,0,0,woodstock,1971,1971,,
maureen mcgovern,0,1,0,0,0,0,the morning after,1973,1973,,
maxi priest,0,0,0,2,0,0,"close to you, that girl",1990,1996,male,English_male_singers
maxine nightingale,0,2,0,0,0,0,"right back where we started from, lead me on",1976,1979,female,English_female_pop_singers
maxwell,0,0,0,1,1,0,"fortunate, pretty wings",1999,2009,male,American_male_guitarists
mc hammer,0,0,0,2,0,0,"have you seen her, u cant touch this",1990,1990,male,African-American_male_rappers
mc lyte,0,0,0,2,0,0,"keep on keepin on, cold rock a party",1996,1997,,
mcfadden  whitehead,0,1,0,0,0,0,aint no stoppin us now,1979,1979,male,
meat loaf,0,1,0,3,0,0,"two out of three aint bad, id do anything for love but i wont do that, id do anything for love but i wont do that, rock and roll dreams come through",1978,1994,male,American_male_singers
meco,0,1,0,0,0,0,star wars themecantina band,1977,1977,,
meek mill,0,0,0,0,0,1,all eyes on you,2015,2015,male,African-American_male_rappers
meghan trainor,0,0,0,0,0,5,"all about that bass, lips are movin, all about that bass, dear future husband, like im gonna lose you",2014,2015,female,American_female_pop_singers
mel and tim,0,1,0,0,0,0,starting all over again,1972,1972,,
mel carter,1,0,0,0,0,0,hold me thrill me kiss me,1965,1965,male,American_male_singers
melanie,0,2,0,0,0,0,"lay down candles in the rain, brand new key",1970,1972,female,
melissa etheridge,0,0,0,4,0,0,"come to my window, im the only one, like the way i do, i want to come over",1994,1996,female,American_female_guitarists
melissa manchester,0,2,1,0,0,0,"midnight blue, dont cry out loud, you should hear how she talks about you",1975,1982,female,American_female_singers
mellow man ace,0,0,0,1,0,0,mentirosa,1990,1990,male,
men at work,0,0,4,0,0,0,"who can it be now, down under, overkill, its a mistake",1982,1983,,
men without hats,0,0,1,0,0,0,the safety dance,1983,1983,,
mercy,1,0,0,0,0,0,love can make you happy,1969,1969,,
meredith brooks,0,0,0,1,0,0,bitch,1997,1997,female,American_female_guitarists
merril bainbridge,0,0,0,2,0,0,"mouth, mouth",1996,1997,female,Australian_female_pop_singers
merrilee rush,1,0,0,0,0,0,angel of the morning,1968,1968,,
metallica,0,0,0,1,0,0,until it sleeps,1996,1996,,
method man,0,0,0,1,0,0,ill be there for youyoure all i need to get by,1995,1995,male,African-American_male_rappers
metro station,0,0,0,0,1,0,shake it,2008,2008,,
mfsb,0,1,0,0,0,0,tsop the sound of philadelphia,1974,1974,,
mia,0,0,0,0,1,0,paper planes,2008,2008,,
miami sound machine,0,0,3,0,0,0,"conga, words get in the way, bad boy",1986,1986,,
michael bolton,0,0,0,10,0,0,"how am i supposed to live without you, how can we be lovers, when im back on my feet again, love is a wonderful thing, time love and tenderness, when a man loves a woman, missing you now, to love somebody, said i loved youbut i lied, go the distance",1990,1997,male,American_male_singer-songwriters
michael buble,0,0,0,0,0,1,havent met you yet,2010,2010,male,
michael damian,0,0,1,0,0,0,rock on,1989,1989,male,American_male_singers
michael franti  spearhead,0,0,0,0,1,0,say hey i love you,2009,2009,,
michael jackson,0,3,13,5,1,0,"ben, rockin robin, dont stop til you get enough, rock with you, shes out of my life, off the wall, billie jean, beat it, wanna be startin somethin, human nature, thriller, bad, man in the mirror, the way you make me feel, dirty diana, smooth criminal, black or white, remember the time, in the closet, will you be there, you are not alone, butterflies",1972,2002,male,African-American_male_singers
michael jackson and janet jackson,0,0,0,1,0,0,scream,1995,1995,,
michael jackson and justin timberlake,0,0,0,0,0,1,love never felt so good,2014,2014,,
michael jackson and paul mccartney,0,0,1,0,0,0,the girl is mine,1983,1983,,
michael jackson with siedah garrett,0,0,1,0,0,0,i just cant stop loving you,1987,1987,both,
michael johnson,0,1,0,0,0,0,bluer than blue,1978,1978,male,American_country_singers
michael martin murphey,0,1,0,0,0,0,wildfire,1975,1975,male,American_country_singers
michael mcdonald,0,0,2,0,0,0,"i keep forgettin every time youre near, sweet freedom",1982,1986,male,American_male_singers
michael murphey,0,0,1,0,0,0,whats forever for,1982,1982,male,
michael sembello,0,0,1,0,0,0,maniac,1983,1983,male,American_male_guitarists
michael w smith,0,0,0,1,0,0,place in this world,1991,1991,,
michelle,0,0,0,1,0,0,no more lies,1990,1990,,
michelle branch,0,0,0,0,2,0,"all you wanted, are you happy now",2002,2003,female,American_female_country_singers
mickey gilley,0,0,1,0,0,0,stand by me,1980,1980,male,American_country_singers
miguel,0,0,0,0,0,3,"sure thing, adorn, adorn",2011,2013,male,American_male_singer-songwriters
mike  the mechanics,0,0,3,0,0,0,"silent running on dangerous ground, all i need is a miracle, the living years",1986,1989,,
mike jones,0,0,0,0,1,0,back then,2005,2005,male,African-American_male_rappers
mike oldfield,0,1,0,0,0,0,tubular bells,1974,1974,male,English_male_composers
mike posner,0,0,0,0,0,2,"cooler than me, please dont go",2010,2011,male,American_male_singer-songwriters
mike post,0,1,0,0,0,0,the rockford files,1975,1975,,
mike reno and ann wilson,0,0,1,0,0,0,almost paradise,1984,1984,,
mike will madeit,0,0,0,0,0,1,23,2014,2014,male,
miley cyrus,0,0,0,0,4,5,"see you again, 7 things, the climb, party in the usa, party in the usa, we cant stop, wrecking ball, wrecking ball, adore you",2008,2014,female,American_female_pop_singers
milli vanilli,0,0,4,2,0,0,"girl you know its true, girl im gonna miss you, blame it on the rain, baby dont forget my number, blame it on the rain, all or nothing",1989,1990,,
mims,0,0,0,0,1,0,this is why im hot,2007,2007,male,African-American_male_rappers
minnie riperton,0,1,0,0,0,0,lovin you,1975,1975,female,African-American_female_singers
mint condition,0,0,0,1,0,0,breakin my heart pretty brown eyes,1992,1992,,
miranda lambert,0,0,0,0,0,2,"the house that built me, mamas broken heart",2010,2013,female,American_female_country_singers
miranda lambert and carrie underwood,0,0,0,0,0,1,somethin bad,2014,2014,,
missy elliott,0,0,0,1,7,0,"sock it 2 me, hot boyz, get ur freak on, one minute man, work it, work it, gossip folks, lose control",1998,2005,female,African-American_female_singer-songwriters
mitch ryder  the detroit wheels,1,0,0,0,0,0,devil with a blue dress ongood golly miss molly,1966,1966,,
mkto,0,0,0,0,0,1,classic,2014,2014,,
mo thugs,0,0,0,1,0,0,ghetto cowboy,1999,1999,,
moby,0,0,0,0,1,0,south side,2001,2001,,
mocedades,0,1,0,0,0,0,eres tu,1974,1974,,
mokenstef,0,0,0,1,0,0,hes mine,1995,1995,,
monica,0,0,0,6,2,0,"dont take it personal just one of dem days, before you walk out of my life  like this and like that, why i love you so much  aint nobody, for you i will, the first night, angel of mine, so gone, u shouldve known better",1995,2004,female,African-American_female_singer-songwriters
monifah,0,0,0,1,0,0,touch it,1998,1998,female,African-American_female_singer-songwriters
montell jordan,0,0,0,3,1,0,"this is how we do it, whats on tonight, lets ride, get it on tonite",1995,2000,male,American_male_singer-songwriters
moody blues,0,0,1,0,0,0,your wildest dreams,1986,1986,,
morris albert,0,1,0,0,0,0,feelings,1975,1975,male,
motherlode,1,0,0,0,0,0,when i die,1969,1969,,
mountain,0,1,0,0,0,0,mississippi queen,1970,1970,,
mouth  macneal,0,1,0,0,0,0,how do you do,1972,1972,,
moving pictures,0,0,1,0,0,0,what about me,1983,1983,,
mr big,0,0,0,2,0,0,"to be with you, just take my heart",1992,1992,,
mr cheeks,0,0,0,0,1,0,lights camera action,2002,2002,male,
mr mister,0,0,2,0,0,0,"broken wings, kyrie",1986,1986,,
mr president,0,0,0,1,0,0,coco jambo,1997,1997,,
mr probz,0,0,0,0,0,1,waves,2015,2015,male,
mumford  sons,0,0,0,0,0,1,i will wait,2013,2013,,
mungo jerry,0,1,0,0,0,0,in the summertime,1970,1970,,
murray head,0,0,1,0,0,0,one night in bangkok,1985,1985,male,English_male_singers
murray head  the trindad singers,0,1,0,0,0,0,superstar,1971,1971,,
musical youth,0,0,1,0,0,0,pass the dutchie,1983,1983,,
musiq soulchild,0,0,0,0,2,0,"love, halfcrazy",2001,2002,male,African-American_male_singers
my chemical romance,0,0,0,0,1,0,welcome to the black parade,2007,2007,,
mystikal,0,0,0,0,2,0,"shake ya ass, danger been so long",2000,2001,male,African-American_male_rappers
n ii u,0,0,0,1,0,0,i miss you,1995,1995,,
n sync,0,0,0,2,5,0,"i want you back, god must have spent a little more time on you, bye bye bye, its gonna be me, this i promise you, girlfriend, gone",1998,2002,,
n sync and gloria estefan,0,0,0,1,0,0,music of my heart,1999,1999,,
n2deep,0,0,0,1,0,0,back to the hotel,1992,1992,,
naked eyes,0,0,2,0,0,0,"always something there to remind me, promises promises",1983,1983,male,
nancy sinatra,1,0,0,0,0,0,these boots are made for walkin,1966,1966,female,American_female_country_singers
nas,0,0,0,0,1,0,i can,2003,2003,male,African-American_male_rappers
nas and bravehearts,0,0,0,0,1,0,oochie wally,2001,2001,,
natalie,0,0,0,0,1,0,goin crazy,2005,2005,female,American_female_singers
natalie cole,0,2,2,0,0,0,"ive got love on my mind, our love, pink cadillac, miss you like crazy",1977,1989,female,African-American_female_singer-songwriters
natalie la rose,0,0,0,0,0,1,somebody,2015,2015,,
natalie merchant,0,0,0,3,0,0,"carnival, wonder, jealousy",1995,1996,female,American_female_singer-songwriters
natasha bedingfield,0,0,0,0,4,0,"these words, unwritten, pocketful of sunshine, love like this",2005,2008,female,English_female_pop_singers
natural selection,0,0,0,1,0,0,do anything,1991,1991,,
naughty boy,0,0,0,0,0,1,la la la,2014,2014,,
naughty by nature,0,0,0,4,0,0,"opp, hip hop hooray, feel me flow, jamboree",1991,1999,,
nazareth,0,1,0,0,0,0,love hurts,1976,1976,,
neil  dara sedaka,0,0,1,0,0,0,shouldve never let you go,1980,1980,,
neil diamond,4,3,5,0,0,0,"cherry cherry, girl youll be a woman soon, thank the lord for the night time, sweet caroline, cracklin rosie, i ami said, song sung blue, september morn, love on the rocks, america, hello again, yesterdays songs",1966,1982,male,American_male_guitarists
neil diamond  barbra streisand,0,1,0,0,0,0,you dont bring me flowers,1979,1979,,
neil sedaka,0,2,0,0,0,0,"laughter in the rain, breaking up is hard to do",1975,1976,male,American_male_singer-songwriters
neil sedaka  elton john,0,1,0,0,0,0,bad blood,1975,1975,male,
neil young,0,1,0,0,0,0,heart of gold,1972,1972,male,Canadian_male_singers
nelly,0,0,0,0,9,2,"country grammar hot shit, ride wit me, ei, hot in herre, dilemma, air force ones, my place, over and over, over and over, just a dream, just a dream",2000,2011,male,African-American_male_rappers
nelly furtado,0,0,0,0,5,0,"im like a bird, turn off the light, turn off the light, promiscuous, say it right",2001,2007,female,Canadian_female_pop_singers
nelly p diddy and murphy lee,0,0,0,0,1,0,shake ya tailfeather,2003,2003,,
nelly paul wall and ali  gipp,0,0,0,0,1,0,grillz,2006,2006,,
nelson,0,0,0,2,0,0,"cant live without your love and affection, after the rain",1990,1991,,
nena,0,0,1,0,0,0,99 luftballons,1984,1984,,
neneh cherry,0,0,1,0,0,0,buffalo stance,1989,1989,female,
neon trees,0,0,0,0,0,3,"animal, animal, everybody talks",2010,2012,,
new boyz,0,0,0,0,0,2,"tie me down, backseat",2010,2011,,
new colony six,1,0,0,0,0,0,things id like to say,1969,1969,male,
new edition,0,0,2,2,0,0,"cool it now, if it isnt love, hit me off, im still in love with you",1985,1997,male,
new kids on the block,0,0,4,2,0,0,"ill be loving you forever, hangin tough, you got it the right stuff, cover girl, step by step, this ones for the children",1989,1990,,
new vaudeville band,1,0,0,0,0,0,winchester cathedral,1966,1966,,
new york city,0,1,0,0,0,0,im doin fine now,1973,1973,,
next,0,0,0,4,1,0,"butta love, too close, i still love you, butta love, wifey",1997,2000,,
neyo,0,0,0,0,8,3,"so sick, sexy love, when youre mad, because of you, closer, miss independent, mad, miss independent, let me love you until you learn to love yourself, let me love you until you learn to love yourself, she knows",2006,2015,male,
nick cannon,0,0,0,0,1,0,gigolo,2004,2004,male,African-American_male_rappers
nick gilder,0,1,0,0,0,0,hot child in the city,1978,1978,male,Canadian_male_singers
nick jonas,0,0,0,0,0,2,"jealous, chains",2015,2015,male,American_male_singer-songwriters
nick lachey,0,0,0,0,1,0,whats left of me,2006,2006,male,American_male_singers
nickelback,0,0,0,0,11,0,"how you remind me, someday, photograph, photograph, savin me, far away, rockstar, if everyone cared, far away, gotta be somebody, if today was your last day",2002,2009,male,
nicki french,0,0,0,1,0,0,total eclipse of the heart,1995,1995,female,English_female_pop_singers
nicki minaj,0,0,0,0,0,8,"your love, super bass, moment 4 life, starships, pound the alarm, anaconda, only, truffle butter",2010,2015,female,African-American_female_singer-songwriters
nicky jam and enrique iglesias,0,0,0,0,0,1,el perdon,2015,2015,,
nico  vinz,0,0,0,0,0,1,am i wrong,2014,2014,,
nicole,0,0,0,1,0,0,make it hot,1998,1998,,
nicolette larson,0,1,0,0,0,0,lotta love,1979,1979,female,American_female_country_singers
nigel olsson,0,1,0,0,0,0,dancin shoes,1979,1979,male,English_male_singers
night ranger,0,0,3,0,0,0,"sister christian, when you close your eyes, sentimental street",1984,1985,,
nina sky,0,0,0,0,1,0,move ya body,2004,2004,,
nine days,0,0,0,0,1,0,absolutely story of a girl,2000,2000,,
nirvana,0,0,0,1,0,0,smells like teen spirit,1992,1992,,
nitty gritty dirt band,0,1,0,0,0,0,mr bojangles,1971,1971,,
nivea,0,0,0,0,1,0,dont mess with my man,2003,2003,female,African-American_female_singers
no doubt,0,0,0,1,5,0,"just a girl, hey baby, hella good, underneath it all, underneath it all, its my life",1996,2004,,
no mercy,0,0,0,2,0,0,"where do you go, where do you go",1996,1997,,
norah jones,0,0,0,0,1,0,dont know why,2003,2003,female,American_female_country_singers
nore,0,0,0,0,1,0,nothin,2002,2002,,
norman greenbaum,0,1,0,0,0,0,spirit in the sky,1970,1970,male,American_male_singers
nu flavor,0,0,0,1,0,0,heaven,1998,1998,,
nu shooz,0,0,1,0,0,0,i cant wait,1986,1986,,
o c smith,1,0,0,0,0,0,little green apples,1968,1968,male,
oasis,0,0,0,1,0,0,wonderwall,1996,1996,,
ocean,0,1,0,0,0,0,put your hand in the hand,1971,1971,,
odyssey,0,1,0,0,0,0,native new yorker,1978,1978,,
of monsters and men,0,0,0,0,0,1,little talks,2013,2013,,
ohio express,1,0,0,0,0,0,yummy yummy yummy,1968,1968,male,
ohio players,0,4,0,0,0,0,"funky worm, fire, love rollercoaster, whod she coo",1973,1976,,
oleta adams,0,0,0,1,0,0,get here,1991,1991,female,African-American_female_singers
oliver,2,0,0,0,0,0,"jean, good morning starshine",1969,1969,,
olivia newtonjohn,0,8,4,0,0,0,"if not for you, let me be there, if you love me let me know, i honestly love you, have you never been mellow, please mr please, hopelessly devoted to you, a little more love, magic, physical, make a move on me, twist of fate",1971,1984,,
olivia newtonjohn  cliff richard,0,0,1,0,0,0,suddenly,1981,1981,,
ollie  jerry,0,0,1,0,0,0,breakin theres no stopping us,1984,1984,,
olly murs,0,0,0,0,0,1,troublemaker,2013,2013,male,English_male_singers
omarion,0,0,0,0,2,1,"o, ice box, post to be",2005,2015,male,African-American_male_singers
omi,0,0,0,0,0,1,cheerleader,2015,2015,male,
one direction,0,0,0,0,0,5,"what makes you beautiful, best song ever, story of my life, drag me down, night changes",2012,2015,male,
onerepublic,0,0,0,0,1,6,"stop and stare, all the right moves, secrets, good life, counting stars, counting stars, love runs out",2008,2014,,
onyx,0,0,0,1,0,0,slam,1993,1993,male,
orchestral manoeuvres in the dark,0,0,1,0,0,0,if you leave,1986,1986,,
orianthi,0,0,0,0,0,1,according to you,2010,2010,female,Australian_female_pop_singers
original cast of godspell,0,1,0,0,0,0,day by day,1972,1972,,
orleans,0,2,0,0,0,0,"dance with me, still the one",1975,1976,male,
ot genasis,0,0,0,0,0,1,coco,2015,2015,,
otis redding,1,0,0,0,0,0,sittin on the dock of the bay,1968,1968,male,African-American_male_singers
otown,0,0,0,0,1,0,all or nothing,2001,2001,,
outkast,0,0,0,1,6,0,"elevators me  you, ms jackson, so fresh so clean, the whole world, the way you move, hey ya, roses",1996,2004,,
owl city,0,0,0,0,1,1,"fireflies, fireflies",2009,2010,,
owl city and carly rae jepsen,0,0,0,0,0,1,good time,2012,2012,,
ozark mountain daredevils,0,1,0,0,0,0,jackie blue,1975,1975,,
p diddy,0,0,0,0,2,0,"i need a girl part one, i need a girl part two",2002,2002,male,
pablo cruise,0,2,1,0,0,0,"whatcha gonna do, love will find a way, cool love",1977,1981,male,
pacific gas  electric,0,1,0,0,0,0,are you ready,1970,1970,,
panic at the disco,0,0,0,0,1,0,i write sins not tragedies,2006,2006,,
papa roach,0,0,0,0,1,0,scars,2005,2005,male,
paper lace,0,1,0,0,0,0,the night chicago died,1974,1974,,
paperboy,0,0,0,1,0,0,ditty,1993,1993,,
paramore,0,0,0,0,0,3,"the only exception, still into you, aint it fun",2010,2014,,
parliament,0,2,0,0,0,0,"give up the funk tear the roof off the sucker, flash light",1976,1978,,
passenger,0,0,0,0,0,2,"let her go, let her go",2013,2014,male,English_male_singers
pat benatar,0,0,5,0,0,0,"heartbreaker, hit me with your best shot, treat me right, love is a battlefield, we belong",1980,1985,female,American_female_rock_singers
patrick hernandez,0,1,0,0,0,0,born to be alive,1979,1979,male,French_male_singers
